Name,Logo,Site,Funding Rounds,Location(s),Notes
Tullis Growth Fund,ea137b479c53179ba2f9bcf9814dea3b.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/7Dk00dgOXlEy5vXAlYygPA/0ptXtECUqWRTAkivitG75lY9bJ1lJ0fhbaPZ2scc4TjvBQDf76QjjV7texvsiiHyx2RlGNZJKkEbvqwzDRPGa634lwbrDHqT4OXioolrSvtdR_2v9-UoIs7_qnlUTVXP/ZpXZWDZ8riZi6uy7GYZEZnmsZ5eGZzwQwJhfiCaZiL4),http://www.tullisfunds.com/funds/tg-tullis-growth,Tullis Growth Fund I,"Beijing,""Greenwich, CT"",""Palm Beach Gardens, FL""",
Twilio Fund,a11a490b6bd05d843b4371f580b93f11.jpg (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/-EMc18YNoTRs-tS6klP3Ag/F6wnLwqcuy_7lwoW3puTapWLtQwh0wlqAPJuMfBUhnCdQoQinzT15vUTHCiZfvYzb-p9YehVpToyUrjxtCt6k8UPGKn1BLVQIwc1zQ9u0_TQr0s4bOcUoVqu5NgzajFF/W80SVizGKXXcX467y7Y3Vu6AOuPR9EnJBU-GMjCcr5w),https://www.twilio.com/fund,Twilio Fund I,SF Bay Area/Silicon Valley,
Underscore,rnhu3gcavgubznak04vk.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/wKMhHbxe0ozQWo2SR5qmGA/PT46mojvFQkjywuP9iRpnz8Tgao-rIuilWGYwYbkvzqdTZWr236w-GmYS3wVYBcLJ7XEv7gQf5_HEeTK_Dg3LmkkkMOCT4o4NG4VPAjzZMUGF4M61AOFBnvWDe0AIFVY/YLLcwn5unkPEq2LJTTyKORdU-6CcdFyYTSusl5Zoz10),http://www.underscore.vc/,Underscore I,Boston/Cambridge,
Union Square Ventures,vt0qjg347v6gall2hmeb.jpg (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/GOccI6SiTdN1LGuKVHYWPQ/Ie9IPtqbxlfaBr5BB30wj_gSCLkT7ivShyB91qBTRGKc0qr9ksH2ulsWnphiAZEw_iIZ_GCywbUnwu4HfH_TeocMlp74lArVH-jKvo7HYDJpWk-XmBI0ENEvUxZwsAeO/JNRdi3UWkt92HmvpgiCl4fsrdn826eGcMZgt5NkxQGU),http://www.usv.com/,"Union Square Ventures V,Union Square Ventures IV,Union Square Ventures IV,Union Square Ventures III,Union Square Ventures II","""New York, NY""",
Unshackled,kw3dsmzg8gql7vamx6ya.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/4U5kWSKRPl_8MnP_zPDHBg/-sWtjc9Sx3fShLKOC5yWrD6GIkuc_p0clutqqBKtS3UHLLxh0qZCZf9GPsrjoJzD0KeN9Bwa86W9WZ3Dql7714WeuLAWJzzf4lFDUg2HkUTb1XjR089HTYXIF1Nw0eEC/mWgekDSn-z9gk35FqBzTM82mxzlhtOpLuN65-QsAgPI),http://unshackledvc.com/,Unshackled I,SF Bay Area/Silicon Valley,
Upfront,8647fd890a54e10bd320ada2651040c5.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/S8qA7HZDdEwbCAKa1DLRGg/woc-_tIUiDHHLVSGjDKbMseVfYMEc48e9rs91cKG2y15RpthhKz1vA63XzH4fjmquTloQlxWzgA2WAwP7OkhBeflP619xg1p0NAjeMN0felSN86kQ9dB4FL7WtoGVaoL/otceV6aDThhvO-9wKFD3Swyzy1IyaRUBt972qrYNrZo),http://upfront.com/,Upfront IV,Los Angeles,
Upside Partnership,xxksxcjcwo8nqeaxmzx3.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/IKFEqggbCOrI-dmX7RAj2A/me79ZgeKI7fNFO2SHi_1fzw9hWl_g9h0OJJtik1i_RyMJaLbfFjihNnyXbqY6KrzEb6gLuJDGZK54gaS6HTcZhEmd0-QUI-VsCPybfXQ_r1cEygoe-rdwOq2MRlHSzld/4phf_rUHSNtGuyrAhLGw6fEG67yB0xm47Sg4z3Ecmd0),http://upsidevc.com/,"Upside Partnership II,Upside Partnership I",SF Bay Area/Silicon Valley,
Vayner/RSE,mojwshldpnj7zh3hcrau.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/eVz5ki8Ihw-iNpPhzo_lRg/YGW-x91v3a2axLTFsC3a8tBhsGB2vTiy9HXuIgsm69aAKBsAWUDnzmF6zg7bEuPQFC9-eaOGdF_j9x3miFEiCQWmxqa5PMwcl044YBpSFiznYPPqCz9qFHtPyBDIqWvh/JLxNq4Nx7MeiieNmIMF4mVUE_xefqxMt_RlnCLU9mCs),http://vaynerrse.com/,Vayner/RSE I,"""New York, NY""",
VTF Capital,mxpa3opnnapqvvmcfhjr.jpg (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/KcVmd6v8emMxAb0F4cG7Nw/I9gV9geAOK_0EEMfgyvLBzXI7Z-nTLkBOo5wCSMA3VavfAgC3p6OFQFLtbxcZns6hrrWUU-drg0WvE0r7QPmxMYkIvYRj7uFlKPInRl3QVDaJM5EaJR5LiCBhtpRiVv3/dqb7MG2cShdL80KxxSiYmtFSQtXSSHhydC5GGXdENjk),http://vtfcapital.com/,VTF Capital I,Las Vegas,Formerly Vegas Tech Fund
Velos Partners,bbbd974579342a0699cf3159242a044b.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/IBGg3VRiKG-8LCfBFdLOCg/xD5U3EO054DvruivPK5ZEJ8d8PSxi1ITJP4ERX51655FnSl7CTCL3f9lCFlLwOmfw8mpumLq9ns4nlgk5rNXT36KvTSVqSBQdX53ulY5NxlX7y3xdHAfrDZBI_L38OtW/fhkBpXha9HerQNQG9NwEN5lspv_hBUfkHmEPfwHcALE),http://www.velospartners.com/,Velos Partners I,Los Angeles,
Version One Ventures,f87799370e7476d4da670d7af135eebb.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/0ascZkdHjmPZt5c5lLNCpg/a2NbRkok5EU6v-UkjLQpRonaIw3HcSvtvEYJPO3pasCaGHDZKDC1tv6ihypptv_xj3nABVFtIRpMoeV2_4Hm5yG4bzYPfsCJgWMJvibYmzezi0_4dV_V4ZvV598aKWcD/xaJxP3VqNgQTcQUuuwdJXTQZTHRytpxq_iHXthGnQiU),http://versionone.vc/,"Version One Ventures II,Version One Ventures I",Vancouver,
Westly Group,dc1ee6850578def24dbe5d3a4f1941e3.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/8_0p2I66Zqnhh4W-BIzCUg/JuF7tX9gtr_Fr6jqiLPxNE9l75hBRhWrD3vsFfBpsaP3QUBLiyopTjHn3-rnh3ao2ADObzfnE6N7PgfIG2sHUBXhBBBz4PNhoxb890fVlN0UqrRZrEImRvtYKJ4FQ2_D/o6g3lNrrcbqgx75noTPavTkZAStJ9k0lZ9ewCZ9GhD0),http://www.westlygroup.com/,Westly Group II,SF Bay Area/Silicon Valley,
White Star Capital,hcw35ep4xvtw0inw6yse.jpg (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/HtUBDekW_1jFB2aPmswsQA/4FTMwsJV2s-HozFKMFcyLIRDI1BPBYDoSdNjxxS1xLjFQbXsSfgNVW9Ck92sx9-ZlB1muWT8wDaXb4kWLsYdr_mCd5IQyTlgkWnsseE5mf-azf0RryE-QZLTgsniW2Fl/bALo8SaM_ba_RFTA6G4qYYKEl08eUCnBJE5m-qz7CBY),http://www.whitestarvc.com/,White Star Capital I,"""New York, NY"",London,Montréal",
WI Harper Group,logo.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/ANqQgfUbq_SPapPR7DXHzw/3pfUH3nXNMijFM6dLABBTorgWQAYLQ3han_SUhASCXBNEVEEFDQXGjlpQrLn_gO101rqZZtGFdZoQHg3YqA_66d8Gazg90fgiESRyee4CC0/dsJLh0gXP2LenQz-bzP9KFzas06EI8NCD9R4Cysmm2k),http://www.wiharper.com/,WI Harper Group VIII,"SF Bay Area/Silicon Valley,Beijing,Taipei",
WindSail Capital,aacec93ebdb4feda2606eed89b87938b.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/75TH9CBo_sPijjI4BSxuAQ/yCqBnxY-pt6S_FJfzcCZkNY6k73F-YiD2wU6UO94Sf2htKb9aUdQPL8hTMFtWbB_gyP3TuibZihMmSmwnmdta7--7xieZPviSLibj2Vs3SNdFqRXwVoiueIUnx4tonwV/6-PtgmvnTyqBbC86_tFXAum7OydXQfZa2-z_c5ijAm8),http://windsailcapital.com/,WindSail Capital I,Boston/Cambridge,
Wing Venture Capital,5ec4bd8b0bd1de122ce94b9993fbdf2e.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/zlM74_uUPNq7BKPxRb361w/e0XSadzA2lDHmdyZzffQ04R2OTdvN1A8VXuwEace-3J8QofwUDA2oVgYGLxxK9B5zFYPaz2XIRkvkUTgKSVX3_jAm0SOofMZj5dka8CAFs4C0p_5qzqe1i8t1F8hPG7j/6RYztgNhIxdLoulYGz-t8zvkQ3F_PCDcLSmcv9UeY9k),http://wing.vc/,Wing Venture Capital I,SF Bay Area/Silicon Valley,
Work-Bench Ventures,4317ffa86e35706a3436c5d7b2b4abd7.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/KOrrKf84hzFaaQZSjm6i4A/9qJsxjv6By2SurtgnzPXR4gN8cjfbf3ZqFxv0cIzsHHw5cnfvB8c5ruly1cnHWNWMwSYNjX3VtddEQdvsB5RFMnTeNptt75VTRDhWTfbhqo2KAjvxTg6Uttn2525oLre/NYjec0swEyPjlav-zku1LbLeS06Wc6WFyC-RZUU4j1w),http://work-bench.com/,Work-Bench Ventures I,"""New York, NY""",
xFund,cfo9fy3wpyedprzzv3kg.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/NFh6Um_YYIXjXXL1xtipJA/sxW2-uLlGmHLsho1GS_SbYFAlHiDtCqJpNSQ5udmJqs8vjHFadf85mI23l5rrjs469aW1eGOA2zfKUdnqow5LcJ3i99Si48FATsdwaNaHob-y12CygwhgBQOnxSQKE4R/CnXg7Z_g4YLX5HeLSdKnDNNtmTcf02bV0jAVMprFO4A),http://xfund.com/,xFund II,"Boston/Cambridge,SF Bay Area/Silicon Valley",
YL Ventures,55a03e66cf8212d65726740b416f14a2.jpg (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/Rlu1nwmgSAznyUszLSZGqQ/BVY0OAaZ32ZGfBM8svit_mSa5E23p339qLWWLnXAgeL2COF-njBME9Utqg0MmN7fwqlRGTf-Pm49tjTbsgKSRBRm-tctEanI6D-UbvQSJ3ChL6xV_hU2-9-XTgGHcU6k/TXxq-DEvdlXUKOYW9yQ6_2y0IpqXk3Bp-eIBhzt4jts),http://www.ylventures.com/,YL Ventures II,"Tel Aviv Metro Area,SF Bay Area/Silicon Valley",
Zetta Venture Partners,r3skqe9nezeytlb2oigs.png (https://v5.airtableusercontent.com/v3/u/41/41/1748289600000/QjRO8wRb9snPWeCZZpdgUQ/Asf_tq5gKOJfzKcuVp3XDi7j2NierOCYuj26UvbZ3GWSjoDAnzjHdILV5i2ZBh4WxrfgORlxO_372pEohOCza2RVh7R327mZGr9fiJ7NZ8u20uEYsz1fWEPYmfsExtSM/9J2chdodESHN1BHhbeEIZeQ-M7s9eytZBv5M-jjCuws),http://www.zettavp.com/,"Zetta Venture Partners II,Zetta Venture Partners I",SF Bay Area/Silicon Valley,
